SpName,varText,,Groups,Obs_Occ,biasSum,Prop_reports,Exp_Occ,Chi_Val,CompareVal
Rhizophora_mangle,VN,G,4,26,664034,0.1639,139.8067,92.6419,lesser
Rhizophora_mangle,VN,G,5,21,638439,0.1575,134.3475,95.63,lesser
Rhododendron_arborescens,TX,G,1,66,901798,0.2225,45.39,9.3583,greater
Rhododendron_arborescens,TX,G,2,64,1031725,0.2546,51.9384,2.8011,greater
Rhododendron_arborescens,TX,G,3,22,653130,0.1612,32.8848,3.6028,lesser
Rhododendron_arborescens,TX,G,4,50,610776,0.1507,30.7428,12.0627,greater
Rhododendron_arborescens,TX,G,5,2,855048,0.211,43.044,39.1369,lesser
Rhododendron_arborescens,TN,G,1,18,1303793,0.3217,65.6268,34.5638,lesser
Rhododendron_arborescens,TN,G,2,93,1121833,0.2768,56.4672,23.6358,greater
Rhododendron_arborescens,TN,G,3,91,875179,0.216,44.064,49.9952,greater
Rhododendron_arborescens,TN,G,4,2,457583,0.1129,23.0316,19.2053,lesser
Rhododendron_arborescens,TN,G,5,18,294089,0.0726,14.8104,0.6869,greater
Rhododendron_arborescens,VX,G,1,82,1081752,0.2669,54.4476,13.9425,greater
Rhododendron_arborescens,VX,G,2,60,953847,0.2354,48.0216,2.9879,greater
Rhododendron_arborescens,VX,G,3,27,452120,0.1116,22.7664,0.7873,greater
Rhododendron_arborescens,VX,G,4,35,660863,0.1631,33.2724,0.0897,greater
Rhododendron_arborescens,VX,G,5,82,903895,0.223,45.492,29.2982,greater
Rhododendron_arborescens,VN,G,1,39,953258,0.2352,47.9808,1.681,lesser
Rhododendron_arborescens,VN,G,2,61,814172,0.2009,40.9836,9.776,greater
Rhododendron_arborescens,VN,G,3,104,982574,0.2425,49.47,60.1076,greater
Rhododendron_arborescens,VN,G,4,39,664034,0.1639,33.4356,0.926,greater
Rhododendron_arborescens,VN,G,5,61,638439,0.1575,32.13,25.9408,greater
Rhododendron_calendulaceum,TX,G,1,796,901798,0.2225,356.2225,542.931,greater
Rhododendron_calendulaceum,TX,G,2,391,1031725,0.2546,407.6146,0.6772,lesser
Rhododendron_calendulaceum,TX,G,3,237,653130,0.1612,258.0812,1.722,lesser
Rhododendron_calendulaceum,TX,G,4,156,610776,0.1507,241.2707,30.1367,lesser
Rhododendron_calendulaceum,TX,G,5,21,855048,0.211,337.811,297.1165,lesser
Rhododendron_calendulaceum,TN,G,1,135,1303793,0.3217,515.0417,280.4272,lesser
Rhododendron_calendulaceum,TN,G,2,923,1121833,0.2768,443.1568,519.5667,greater
Rhododendron_calendulaceum,TN,G,3,533,875179,0.216,345.816,101.3193,greater
Rhododendron_calendulaceum,TN,G,4,10,457583,0.1129,180.7529,161.3061,lesser
Rhododendron_calendulaceum,TN,G,5,135,294089,0.0726,116.2326,3.0303,greater
Rhododendron_calendulaceum,VX,G,1,882,1081752,0.2669,427.3069,483.8345,greater
Rhododendron_calendulaceum,VX,G,2,394,953847,0.2354,376.8754,0.7781,greater
Rhododendron_calendulaceum,VX,G,3,182,452120,0.1116,178.6716,0.062,greater
Rhododendron_calendulaceum,VX,G,4,131,660863,0.1631,261.1231,64.8431,lesser
Rhododendron_calendulaceum,VX,G,5,12,903895,0.223,357.023,333.4263,lesser
Rhododendron_calendulaceum,VN,G,1,13,953258,0.2352,376.5552,351.004,lesser
Rhododendron_calendulaceum,VN,G,2,41,814172,0.2009,321.6409,244.8672,lesser
Rhododendron_calendulaceum,VN,G,3,348,982574,0.2425,388.2425,4.1713,lesser
Rhododendron_calendulaceum,VN,G,4,498,664034,0.1639,262.4039,211.527,greater
Rhododendron_calendulaceum,VN,G,5,701,638439,0.1575,252.1575,798.9435,greater
Rhododendron_canescens,TX,G,1,9,901798,0.2225,313.5025,295.7609,lesser
Rhododendron_canescens,TX,G,2,29,1031725,0.2546,358.7314,303.0758,lesser
Rhododendron_canescens,TX,G,3,86,653130,0.1612,227.1308,87.6935,lesser
Rhododendron_canescens,TX,G,4,529,610776,0.1507,212.3363,472.2504,greater
Rhododendron_canescens,TX,G,5,756,855048,0.211,297.299,707.7273,greater
Rhododendron_canescens,TN,G,1,1205,1303793,0.3217,453.2753,1246.6817,greater
Rhododendron_canescens,TN,G,2,178,1121833,0.2768,390.0112,115.2499,lesser
Rhododendron_canescens,TN,G,3,23,875179,0.216,304.344,260.0822,lesser
Rhododendron_canescens,TN,G,4,2,457583,0.1129,159.0761,155.1012,lesser
Rhododendron_canescens,TN,G,5,1,294089,0.0726,102.2934,100.3032,lesser
Rhododendron_canescens,VX,G,1,17,1081752,0.2669,376.0621,342.8306,lesser
Rhododendron_canescens,VX,G,2,72,953847,0.2354,331.6786,203.3082,lesser
Rhododendron_canescens,VX,G,3,162,452120,0.1116,157.2444,0.1438,greater
Rhododendron_canescens,VX,G,4,883,660863,0.1631,229.8079,1856.5938,greater
Rhododendron_canescens,VX,G,5,275,903895,0.223,314.207,4.8923,lesser
Rhododendron_canescens,VN,G,1,2,953258,0.2352,331.3968,327.4089,lesser
Rhododendron_canescens,VN,G,2,29,814172,0.2009,283.0681,228.0391,lesser
Rhododendron_canescens,VN,G,3,192,982574,0.2425,341.6825,65.5721,lesser
Rhododendron_canescens,VN,G,4,539,664034,0.1639,230.9351,410.9552,greater
Rhododendron_canescens,VN,G,5,647,638439,0.1575,221.9175,814.2446,greater
Rhododendron_catawbiense,TX,G,1,331,901798,0.2225,140.175,259.7766,greater
Rhododendron_catawbiense,TX,G,2,96,1031725,0.2546,160.398,25.8551,lesser
Rhododendron_catawbiense,TX,G,3,71,653130,0.1612,101.556,9.1936,lesser
Rhododendron_catawbiense,TX,G,4,132,610776,0.1507,94.941,14.4655,greater
Rhododendron_catawbiense,TX,G,5,331,855048,0.211,132.93,295.1307,greater
Rhododendron_catawbiense,TN,G,1,37,1303793,0.3217,202.671,135.4258,lesser
Rhododendron_catawbiense,TN,G,2,372,1121833,0.2768,174.384,223.943,greater
Rhododendron_catawbiense,TN,G,3,220,875179,0.216,136.08,51.7531,greater
Rhododendron_catawbiense,TN,G,4,1,457583,0.1129,71.127,69.1411,lesser
Rhododendron_catawbiense,TN,G,5,37,294089,0.0726,45.738,1.6693,lesser
Rhododendron_catawbiense,VX,G,1,351,1081752,0.2669,168.147,198.8452,greater
Rhododendron_catawbiense,VX,G,2,92,953847,0.2354,148.302,21.3747,lesser
Rhododendron_catawbiense,VX,G,3,119,452120,0.1116,70.308,33.7218,greater
Rhododendron_catawbiense,VX,G,4,68,660863,0.1631,102.753,11.7541,lesser
Rhododendron_catawbiense,VX,G,5,351,903895,0.223,140.49,315.4279,greater
Rhododendron_catawbiense,VN,G,1,1,953258,0.2352,148.176,146.1827,lesser
Rhododendron_catawbiense,VN,G,2,8,814172,0.2009,126.567,111.0727,lesser
Rhododendron_catawbiense,VN,G,3,196,982574,0.2425,152.775,12.2298,greater
Rhododendron_catawbiense,VN,G,4,255,664034,0.1639,103.257,222.9964,greater
Rhododendron_catawbiense,VN,G,5,170,638439,0.1575,99.225,50.4822,greater
Rhododendron_eastmanii,TX,G,1,6,901798,0.2225,1.335,16.3013,greater
Rhododendron_eastmanii,TX,G,2,6,1031725,0.2546,1.5276,13.094,greater
Rhododendron_eastmanii,TX,G,3,6,653130,0.1612,0.9672,26.188,greater
Rhododendron_eastmanii,TX,G,4,6,610776,0.1507,0.9042,28.7184,greater
Rhododendron_eastmanii,TX,G,5,6,855048,0.211,1.266,17.702,greater
Rhododendron_eastmanii,TN,G,1,5,1303793,0.3217,1.9302,4.8822,greater
Rhododendron_eastmanii,TN,G,2,1,1121833,0.2768,1.6608,0.2629,lesser
Rhododendron_eastmanii,TN,G,3,5,875179,0.216,1.296,10.5861,greater
Rhododendron_eastmanii,TN,G,4,1,457583,0.1129,0.6774,0.1536,greater
Rhododendron_eastmanii,TN,G,5,5,294089,0.0726,0.4356,47.8277,greater
Rhododendron_eastmanii,VX,G,1,6,1081752,0.2669,1.6014,12.0817,greater
Rhododendron_eastmanii,VX,G,2,6,953847,0.2354,1.4124,14.9009,greater
Rhododendron_eastmanii,VX,G,3,6,452120,0.1116,0.6696,42.433,greater
Rhododendron_eastmanii,VX,G,4,6,660863,0.1631,0.9786,25.7658,greater
Rhododendron_eastmanii,VX,G,5,6,903895,0.223,1.338,16.2438,greater
Rhododendron_eastmanii,VN,G,1,4,953258,0.2352,1.4112,4.7491,greater
Rhododendron_eastmanii,VN,G,2,2,814172,0.2009,1.2054,0.5238,greater
Rhododendron_eastmanii,VN,G,3,4,982574,0.2425,1.455,4.4516,greater
Rhododendron_eastmanii,VN,G,4,2,664034,0.1639,0.9834,1.0509,greater
Rhododendron_eastmanii,VN,G,5,4,638439,0.1575,0.945,9.8762,greater
Rhododendron_macrophyllum,TX,G,1,1142,901798,0.2225,308.1625,2256.2284,greater
Rhododendron_macrophyllum,TX,G,2,168,1031725,0.2546,352.621,96.6616,lesser
Rhododendron_macrophyllum,TX,G,3,72,653130,0.1612,223.262,102.4814,lesser
Rhododendron_macrophyllum,TX,G,4,3,610776,0.1507,208.7195,202.7626,lesser
Rhododendron_macrophyllum,TX,G,5,1142,855048,0.211,292.235,2470.9585,greater
Rhododendron_macrophyllum,TN,G,1,88,1303793,0.3217,445.5545,286.9351,lesser
Rhododendron_macrophyllum,TN,G,2,826,1121833,0.2768,383.368,511.0575,greater
Rhododendron_macrophyllum,TN,G,3,386,875179,0.216,299.16,25.2079,greater
Rhododendron_macrophyllum,TN,G,4,82,457583,0.1129,156.3665,35.368,lesser
Rhododendron_macrophyllum,TN,G,5,3,294089,0.0726,100.551,94.6405,lesser
Rhododendron_macrophyllum,VX,G,1,1093,1081752,0.2669,369.6565,1415.4379,greater
Rhododendron_macrophyllum,VX,G,2,205,953847,0.2354,326.029,44.9286,lesser
Rhododendron_macrophyllum,VX,G,3,81,452120,0.1116,154.566,35.0139,lesser
Rhododendron_macrophyllum,VX,G,4,6,660863,0.1631,225.8935,214.0529,lesser
Rhododendron_macrophyllum,VX,G,5,1093,903895,0.223,308.855,1990.8481,greater
Rhododendron_macrophyllum,VN,G,1,40,953258,0.2352,325.752,250.6637,lesser
Rhododendron_macrophyllum,VN,G,2,280,814172,0.2009,278.2465,0.0111,greater
Rhododendron_macrophyllum,VN,G,3,437,982574,0.2425,335.8625,30.4553,greater
Rhododendron_macrophyllum,VN,G,4,113,664034,0.1639,227.0015,57.2522,lesser
Rhododendron_macrophyllum,VN,G,5,515,638439,0.1575,218.1375,403.9991,greater
Rhododendron_maximum,TX,G,1,1724,901798,0.2225,1089.5825,369.3943,greater
Rhododendron_maximum,TX,G,2,2083,1031725,0.2546,1246.7762,560.8627,greater
Rhododendron_maximum,TX,G,3,935,653130,0.1612,789.3964,26.8565,greater
Rhododendron_maximum,TX,G,4,153,610776,0.1507,737.9779,463.6984,lesser
Rhododendron_maximum,TX,G,5,2,855048,0.211,1033.267,1029.2709,lesser
Rhododendron_maximum,TN,G,1,79,1303793,0.3217,1575.3649,1421.3265,lesser
Rhododendron_maximum,TN,G,2,2474,1121833,0.2768,1355.4896,922.9621,greater
Rhododendron_maximum,TN,G,3,2135,875179,0.216,1057.752,1097.1033,greater
Rhododendron_maximum,TN,G,4,160,457583,0.1129,552.8713,279.175,lesser
Rhododendron_maximum,TN,G,5,49,294089,0.0726,355.5222,264.2756,lesser
Rhododendron_maximum,VX,G,1,2306,1081752,0.2669,1307.0093,763.5618,greater
Rhododendron_maximum,VX,G,2,2000,953847,0.2354,1152.7538,622.7055,greater
Rhododendron_maximum,VX,G,3,471,452120,0.1116,546.5052,10.4318,lesser
Rhododendron_maximum,VX,G,4,120,660863,0.1631,798.7007,576.73,lesser
Rhododendron_maximum,VX,G,5,2306,903895,0.223,1092.031,1349.5228,greater
Rhododendron_maximum,VN,G,1,20,953258,0.2352,1151.7744,1112.1217,lesser
Rhododendron_maximum,VN,G,2,133,814172,0.2009,983.8073,735.7874,lesser
Rhododendron_maximum,VN,G,3,1163,982574,0.2425,1187.5225,0.5064,lesser
Rhododendron_maximum,VN,G,4,1401,664034,0.1639,802.6183,446.1157,greater
Rhododendron_maximum,VN,G,5,2180,638439,0.1575,771.2775,2573.0027,greater
Rhododendron_prunifolium,TX,G,1,2,901798,0.2225,5.34,2.0891,lesser
Rhododendron_prunifolium,TX,G,2,2,1031725,0.2546,6.1104,2.765,lesser
Rhododendron_prunifolium,TX,G,3,2,653130,0.1612,3.8688,0.9027,lesser
Rhododendron_prunifolium,TX,G,4,18,610776,0.1507,3.6168,57.1988,greater
Rhododendron_prunifolium,TX,G,5,2,855048,0.211,5.064,1.8539,lesser
Rhododendron_prunifolium,TN,G,1,19,1303793,0.3217,7.7208,16.4776,greater
Rhododendron_prunifolium,TN,G,2,5,1121833,0.2768,6.6432,0.4064,lesser
Rhododendron_prunifolium,TN,G,3,19,875179,0.216,5.184,36.8213,greater
Rhododendron_prunifolium,TN,G,4,5,457583,0.1129,2.7096,1.9361,greater
Rhododendron_prunifolium,TN,G,5,19,294089,0.0726,1.7424,170.9279,greater
Rhododendron_prunifolium,VX,G,1,4,1081752,0.2669,6.4056,0.9034,lesser
Rhododendron_prunifolium,VX,G,2,1,953847,0.2354,5.6496,3.8266,lesser
Rhododendron_prunifolium,VX,G,3,8,452120,0.1116,2.6784,10.5733,greater
Rhododendron_prunifolium,VX,G,4,11,660863,0.1631,3.9144,12.8259,greater
Rhododendron_prunifolium,VX,G,5,4,903895,0.223,5.352,0.3415,lesser
Rhododendron_prunifolium,VN,G,1,2,953258,0.2352,5.6448,2.3534,lesser
Rhododendron_prunifolium,VN,G,2,4,814172,0.2009,4.8216,0.14,lesser
Rhododendron_prunifolium,VN,G,3,16,982574,0.2425,5.82,17.8063,greater
Rhododendron_prunifolium,VN,G,4,2,664034,0.1639,3.9336,0.9505,lesser
Rhododendron_prunifolium,VN,G,5,2,638439,0.1575,3.78,0.8382,lesser
Rhododendron_viscosum,TX,G,1,211,901798,0.2225,371.13,69.0907,lesser
Rhododendron_viscosum,TX,G,2,565,1031725,0.2546,424.6728,46.3692,greater
Rhododendron_viscosum,TX,G,3,434,653130,0.1612,268.8816,101.3981,greater
Rhododendron_viscosum,TX,G,4,171,610776,0.1507,251.3676,25.6952,lesser
Rhododendron_viscosum,TX,G,5,287,855048,0.211,351.948,11.9854,lesser
Rhododendron_viscosum,TN,G,1,421,1303793,0.3217,536.5956,24.9021,lesser
Rhododendron_viscosum,TN,G,2,710,1121833,0.2768,461.7024,133.5312,greater
Rhododendron_viscosum,TN,G,3,503,875179,0.216,360.288,56.529,greater
Rhododendron_viscosum,TN,G,4,28,457583,0.1129,188.3172,136.4804,lesser
Rhododendron_viscosum,TN,G,5,6,294089,0.0726,121.0968,109.3941,lesser
Rhododendron_viscosum,VX,G,1,470,1081752,0.2669,445.1892,1.3827,greater
Rhododendron_viscosum,VX,G,2,736,953847,0.2354,392.6472,300.247,greater
Rhododendron_viscosum,VX,G,3,86,452120,0.1116,186.1488,53.8805,lesser
Rhododendron_viscosum,VX,G,4,209,660863,0.1631,272.0508,14.6127,lesser
Rhododendron_viscosum,VX,G,5,167,903895,0.223,371.964,112.9417,lesser
Rhododendron_viscosum,VN,G,1,5,953258,0.2352,392.3136,382.3773,lesser
Rhododendron_viscosum,VN,G,2,107,814172,0.2009,335.1012,155.267,lesser
Rhododendron_viscosum,VN,G,3,575,982574,0.2425,404.49,71.8773,greater
Rhododendron_viscosum,VN,G,4,618,664034,0.1639,273.3852,434.403,greater
Rhododendron_viscosum,VN,G,5,363,638439,0.1575,262.71,38.2859,greater
Rhus_copallinum,TX,G,1,331,901798,0.2225,1936.64,1331.2127,lesser
Rhus_copallinum,TX,G,2,1186,1031725,0.2546,2216.0384,478.7729,lesser
Rhus_copallinum,TX,G,3,2208,653130,0.1612,1403.0848,461.76,greater
Rhus_copallinum,TX,G,4,2541,610776,0.1507,1311.6928,1152.0961,greater
Rhus_copallinum,TX,G,5,2438,855048,0.211,1836.544,196.9729,greater
Rhus_copallinum,TN,G,1,3688,1303793,0.3217,2800.0768,281.5664,greater
Rhus_copallinum,TN,G,2,4233,1121833,0.2768,2409.2672,1380.5033,greater
Rhus_copallinum,TN,G,3,716,875179,0.216,1880.064,720.7441,lesser
Rhus_copallinum,TN,G,4,67,457583,0.1129,982.6816,853.2497,lesser
Rhus_copallinum,TN,G,5,3688,294089,0.0726,631.9104,14780.0759,greater
Rhus_copallinum,VX,G,1,1077,1081752,0.2669,2323.0976,668.4003,lesser
Rhus_copallinum,VX,G,2,2046,953847,0.2354,2048.9216,0.0042,lesser
Rhus_copallinum,VX,G,3,1736,452120,0.1116,971.3664,601.8991,greater
Rhus_copallinum,VX,G,4,2433,660863,0.1631,1419.6224,723.3854,greater
Rhus_copallinum,VX,G,5,1412,903895,0.223,1940.992,144.1699,lesser
Rhus_copallinum,VN,G,1,198,953258,0.2352,2047.1808,1670.331,lesser
Rhus_copallinum,VN,G,2,1117,814172,0.2009,1748.6336,228.1559,lesser
Rhus_copallinum,VN,G,3,2961,982574,0.2425,2110.72,342.5258,greater
Rhus_copallinum,VN,G,4,2514,664034,0.1639,1426.5856,828.8813,greater
Rhus_copallinum,VN,G,5,1914,638439,0.1575,1370.88,215.1752,greater
Rhus_glabra,TX,G,1,482,901798,0.2225,1907.9375,1065.7046,lesser
Rhus_glabra,TX,G,2,2910,1031725,0.2546,2183.195,241.9598,greater
Rhus_glabra,TX,G,3,1744,653130,0.1612,1382.29,94.6503,greater
Rhus_glabra,TX,G,4,1739,610776,0.1507,1292.2525,154.4461,greater
Rhus_glabra,TX,G,5,1700,855048,0.211,1809.325,6.6058,lesser
Rhus_glabra,TN,G,1,2061,1303793,0.3217,2758.5775,176.4005,lesser
Rhus_glabra,TN,G,2,2814,1121833,0.2768,2373.56,81.7285,greater
Rhus_glabra,TN,G,3,2470,875179,0.216,1852.2,206.0668,greater
Rhus_glabra,TN,G,4,1015,457583,0.1129,968.1175,2.2704,greater
Rhus_glabra,TN,G,5,215,294089,0.0726,622.545,266.7967,lesser
Rhus_glabra,VX,G,1,1690,1081752,0.2669,2288.6675,156.5989,lesser
Rhus_glabra,VX,G,2,2612,953847,0.2354,2018.555,174.4698,greater
Rhus_glabra,VX,G,3,1316,452120,0.1116,956.97,134.6986,greater
Rhus_glabra,VX,G,4,1895,660863,0.1631,1398.5825,176.2001,greater
Rhus_glabra,VX,G,5,1062,903895,0.223,1912.225,378.0322,lesser
Rhus_glabra,VN,G,1,983,953258,0.2352,2016.84,529.9504,lesser
Rhus_glabra,VN,G,2,1896,814172,0.2009,1722.7175,17.4299,greater
Rhus_glabra,VN,G,3,2345,982574,0.2425,2079.4375,33.9147,greater
Rhus_glabra,VN,G,4,2107,664034,0.1639,1405.4425,350.1978,greater
Rhus_glabra,VN,G,5,1244,638439,0.1575,1350.5625,8.408,lesser
Rhus_integrifolia,TX,G,1,3166,901798,0.2225,1581.975,1586.0777,greater
Rhus_integrifolia,TX,G,2,1614,1031725,0.2546,1810.206,21.2665,lesser
Rhus_integrifolia,TX,G,3,919,653130,0.1612,1146.132,45.0113,lesser
Rhus_integrifolia,TX,G,4,1081,610776,0.1507,1071.477,0.0846,greater
Rhus_integrifolia,TX,G,5,330,855048,0.211,1500.21,912.7998,lesser
Rhus_integrifolia,TN,G,1,7058,1303793,0.3217,2287.287,9950.5233,greater
Rhus_integrifolia,TN,G,2,52,1121833,0.2768,1968.048,1865.422,lesser
Rhus_integrifolia,TN,G,3,7058,875179,0.216,1535.76,19856.7059,greater
Rhus_integrifolia,TN,G,4,52,457583,0.1129,802.719,702.0876,lesser
Rhus_integrifolia,TN,G,5,7058,294089,0.0726,516.186,82906.8018,greater
Rhus_integrifolia,VX,G,1,2597,1081752,0.2669,1897.659,257.7269,greater
Rhus_integrifolia,VX,G,2,1008,953847,0.2354,1673.694,264.7727,lesser
Rhus_integrifolia,VX,G,3,1245,452120,0.1116,793.476,256.9377,greater
Rhus_integrifolia,VX,G,4,966,660863,0.1631,1159.641,32.3349,lesser
Rhus_integrifolia,VX,G,5,1294,903895,0.223,1585.53,53.6034,lesser
Rhus_integrifolia,VN,G,1,2409,953258,0.2352,1672.272,324.5693,greater
Rhus_integrifolia,VN,G,2,4414,814172,0.2009,1428.399,6240.4226,greater
Rhus_integrifolia,VN,G,3,265,982574,0.2425,1724.175,1234.9046,lesser
Rhus_integrifolia,VN,G,4,8,664034,0.1639,1165.329,1149.3839,lesser
Rhus_integrifolia,VN,G,5,14,638439,0.1575,1119.825,1092,lesser
Rhus_kearneyi,TX,G,1,32,901798,0.2225,7.12,86.9402,greater
Rhus_kearneyi,TX,G,2,32,1031725,0.2546,8.1472,69.8346,greater
Rhus_kearneyi,TX,G,3,32,653130,0.1612,5.1584,139.6696,greater
Rhus_kearneyi,TX,G,4,32,610776,0.1507,4.8224,153.1648,greater
Rhus_kearneyi,TX,G,5,32,855048,0.211,6.752,94.4108,greater
Rhus_kearneyi,TN,G,1,32,1303793,0.3217,10.2944,45.766,greater
Rhus_kearneyi,TN,G,2,32,1121833,0.2768,8.8576,60.4645,greater
Rhus_kearneyi,TN,G,3,32,875179,0.216,6.912,91.0601,greater
Rhus_kearneyi,TN,G,4,32,457583,0.1129,3.6128,223.0495,greater
Rhus_kearneyi,TN,G,5,32,294089,0.0726,2.3232,379.0945,greater
Rhus_kearneyi,VX,G,1,32,1081752,0.2669,8.5408,64.4359,greater
Rhus_kearneyi,VX,G,2,32,953847,0.2354,7.5328,79.4716,greater
Rhus_kearneyi,VX,G,3,32,452120,0.1116,3.5712,226.3096,greater
Rhus_kearneyi,VX,G,4,32,660863,0.1631,5.2192,137.4179,greater
Rhus_kearneyi,VX,G,5,32,903895,0.223,7.136,86.6338,greater
Rhus_kearneyi,VN,G,1,32,953258,0.2352,7.5264,79.5808,greater
Rhus_kearneyi,VN,G,2,32,814172,0.2009,6.4288,101.712,greater
Rhus_kearneyi,VN,G,3,32,982574,0.2425,7.76,75.7188,greater
Rhus_kearneyi,VN,G,4,32,664034,0.1639,5.2448,136.4858,greater
Rhus_kearneyi,VN,G,5,32,638439,0.1575,5.04,144.2146,greater
Rhus_lanceolata,TX,G,1,1,901798,0.2225,312.835,310.8382,lesser
Rhus_lanceolata,TX,G,2,3,1031725,0.2546,357.9676,351.9927,lesser
Rhus_lanceolata,TX,G,3,17,653130,0.1612,226.6472,193.9223,lesser
Rhus_lanceolata,TX,G,4,48,610776,0.1507,211.8842,126.7581,lesser
Rhus_lanceolata,TX,G,5,1337,855048,0.211,296.666,3648.193,greater
Rhus_lanceolata,TN,G,1,1363,1303793,0.3217,452.3102,1833.5998,greater
Rhus_lanceolata,TN,G,2,42,1121833,0.2768,389.1808,309.7134,lesser
Rhus_lanceolata,TN,G,3,1,875179,0.216,303.696,301.6993,lesser
Rhus_lanceolata,TN,G,4,1363,457583,0.1129,158.7374,9136.1482,greater
Rhus_lanceolata,TN,G,5,42,294089,0.0726,102.0756,35.3569,lesser
Rhus_lanceolata,VX,G,1,1,1081752,0.2669,375.2614,373.2641,lesser
Rhus_lanceolata,VX,G,2,2,953847,0.2354,330.9724,326.9845,lesser
Rhus_lanceolata,VX,G,3,52,452120,0.1116,156.9096,70.1425,lesser
Rhus_lanceolata,VX,G,4,1351,660863,0.1631,229.3186,5486.5552,greater
Rhus_lanceolata,VX,G,5,1,903895,0.223,313.538,311.5412,lesser
Rhus_lanceolata,VN,G,1,169,953258,0.2352,330.6912,79.0588,lesser
Rhus_lanceolata,VN,G,2,339,814172,0.2009,282.4654,11.3152,greater
Rhus_lanceolata,VN,G,3,740,982574,0.2425,340.955,467.032,greater
Rhus_lanceolata,VN,G,4,144,664034,0.1639,230.4434,32.4265,lesser
Rhus_lanceolata,VN,G,5,14,638439,0.1575,221.445,194.3301,lesser
Rhus_microphylla,TX,G,1,4,901798,0.2225,322.4025,314.4521,lesser
Rhus_microphylla,TX,G,2,8,1031725,0.2546,368.9154,353.0889,lesser
Rhus_microphylla,TX,G,3,141,653130,0.1612,233.5788,36.6935,lesser
Rhus_microphylla,TX,G,4,294,610776,0.1507,218.3643,26.1982,greater
Rhus_microphylla,TX,G,5,1002,855048,0.211,305.739,1585.5988,greater
Rhus_microphylla,TN,G,1,581,1303793,0.3217,466.1433,28.3004,greater
Rhus_microphylla,TN,G,2,825,1121833,0.2768,401.0832,448.0503,greater
Rhus_microphylla,TN,G,3,40,875179,0.216,312.984,238.0961,lesser
Rhus_microphylla,TN,G,4,3,457583,0.1129,163.5921,157.6471,lesser
Rhus_microphylla,TN,G,5,581,294089,0.0726,105.1974,2152.0315,greater
Rhus_microphylla,VX,G,1,4,1081752,0.2669,386.7381,378.7795,lesser
Rhus_microphylla,VX,G,2,4,953847,0.2354,341.0946,333.1415,lesser
Rhus_microphylla,VX,G,3,1441,452120,0.1116,161.7084,10120.606,greater
Rhus_microphylla,VX,G,4,4,660863,0.1631,236.3319,228.3996,lesser
Rhus_microphylla,VX,G,5,4,903895,0.223,323.127,315.1765,lesser
Rhus_microphylla,VN,G,1,1237,953258,0.2352,340.8048,2356.6741,greater
Rhus_microphylla,VN,G,2,166,814172,0.2009,291.1041,53.7644,lesser
Rhus_microphylla,VN,G,3,44,982574,0.2425,351.3825,268.8922,lesser
Rhus_microphylla,VN,G,4,2,664034,0.1639,237.4911,233.5079,lesser
Rhus_microphylla,VN,G,5,1237,638439,0.1575,228.2175,4459.0889,greater
Rhus_ovata,TX,G,1,147,901798,0.2225,1111.8325,837.268,lesser
Rhus_ovata,TX,G,2,315,1031725,0.2546,1272.2362,720.2288,lesser
Rhus_ovata,TX,G,3,468,653130,0.1612,805.5164,141.4215,lesser
Rhus_ovata,TX,G,4,2088,610776,0.1507,753.0479,2366.5123,greater
Rhus_ovata,TX,G,5,1979,855048,0.211,1054.367,810.862,greater
Rhus_ovata,TN,G,1,4201,1303793,0.3217,1607.5349,4184.0841,greater
Rhus_ovata,TN,G,2,784,1121833,0.2768,1383.1696,259.5518,lesser
Rhus_ovata,TN,G,3,11,875179,0.216,1079.352,1057.4641,lesser
Rhus_ovata,TN,G,4,1,457583,0.1129,564.1613,562.1631,lesser
Rhus_ovata,TN,G,5,4201,294089,0.0726,362.7822,40608.1552,greater
Rhus_ovata,VX,G,1,63,1081752,0.2669,1333.6993,1210.6752,lesser
Rhus_ovata,VX,G,2,120,953847,0.2354,1176.2938,948.5356,lesser
Rhus_ovata,VX,G,3,203,452120,0.1116,557.6652,225.5608,lesser
Rhus_ovata,VX,G,4,468,660863,0.1631,815.0107,147.7483,lesser
Rhus_ovata,VX,G,5,4143,903895,0.223,1114.331,8231.6977,greater
Rhus_ovata,VN,G,1,4618,953258,0.2352,1175.2944,10084.4706,greater
Rhus_ovata,VN,G,2,347,814172,0.2009,1003.8973,429.8389,lesser
Rhus_ovata,VN,G,3,26,982574,0.2425,1211.7725,1160.3304,lesser
